id	lemma	sense_id	left	word	right	senses
3056	plan	2	SUFFOLK brewers Tolly Cobbold celebrated the first anniversary of their rebirth by launching Ipswich Pride on draught at the town 's  beer festival .  The brewery was closed by Brent Walker in 1989 but a management team bought the site and restarted brewing a year later .  The team , led by Brian Cowie and Bob Wales , were able to buy the brewery from their employers , Brent Walker , after Ipswich council had slapped a planning order on the brewery site , stopping BW 's redevelopment	plans	. CAMRA were at the forefront of the fight to rescue the brewery .  A Tolly Cobbold Action Group collected more than 3,000 signatures against the closure and picketed Brent Walker 's  London offices .	None
3057	plan	2	By the time this column is read the curtain may have fallen on the empire created by George Walker ,  finally defeated by a 1.5bn debt burden .  The late appearance of Lonrho 's  Tony Rowland in the guide of Fairy Godmother  or is it the Wicked Witch    offering to wave the magic wand and change the bulk of the debt into convertible preference shares could have offered a reprieve .  But Rowland 's offer has been dismissed out of hand by Brent Walker and unless the bond holders , owed 102m in all , agree to the restructuring	plan	involving BW 's 47 bankers it would appear that the directors will have no other alternative but to put the company into receivership . If that happens Lonrho may be gambling on picking up the betting shop part of the operation for the proverbial song .  Meanwhile still waiting in the wings are the Cameron 's  management buy - out team and Sunderland brewers Vaux .	None
3058	plan	2	Belgium brewer Liefmans are making a big push with their draught kriek  cherry flavoured beer  the sales of which have increased by 45 per cent over recent months .  The company was acquired last year by the regional brewer Riva ,  best known for its Dentergens wheat beer .  Liefmans	plan	to impress potential customers with their products at this month 's Innovate 91 exhibition in London where they will have a stand in the Real Ale Village . Riva 's  move into the UK could well be just the vanguard of a friendly invasion of quality draught continental beers which may soon be competing on the bars of UK pubs with our own traditional ales .   Beer sales up	None
3059	plan	0	Brians Dark won the Best Mild award ,  Cains Bitter the bitter category ,  Bathams Best Bitter won its class ,  Fuller 's  ESB came top in the Strong Bitter section and Theakston 's  Old Peculier the Old Ale and Barley Wine class .  Mauldon 's  Black Adder came top in the Stout and Porter category and Worthington White Shield was voted top bottle - conditioned beer .  Plug pulled on Bass pub loo	plans	THE Good Beer Guide  listed Star Inn in Bath has been saved from the developers .  The pub has been largely unchanged for 100 years but owners Bass took advantage of development planned in the next door antiques market to announce a drastic redevelopment .	None
3060	plan	2	But unlike the modern crags ,  this wall had no bolts and the major difficulties ended only after pitch 23 .  A return seemed unlikely ,  but at the same time there was this intriguing question :  just what would it be like to be up there ,  20 pitches out ,  on a wall as hard as many a belted route ,  but with no bolts   While I sulked in the tent , nursing my wounds and recovering from the thorough sandbagging , Mick was hatching a	plan	. The two feet would shrink with a cheating stick ,  and perhaps we could avoid some of the easier but time - consuming lower pitches by sneaking in along the first terrace from an easier route .  We spent a day driving round the villages ,  asking for information ,  suspecting that we were missing something vital .	None
3061	plan	2	FITTING A FIRE SURROUND The lounge with fireplace and living fire is back in vogue .  So , when you next	plan	to change the lounge dcor , why not add a new fireplace  Kits are available with four basic components  surrounds ,  inserts ,  hearth and the fire itself .  And the combination of all four illustrated costs in the region of 500 .	None
3062	plan	1	Apart from the different sizes available the packaging of ceramic wall tiles is confusing ,  to say the least .  Depending on the tile size and on the manufacturer concerned ,  you are likely to be offered packs containing anything from 6 to 50 tiles ,  and some packs  of 13 ,  22 and the like  do n't make estimating quantities any easier .  Fortunately , most retailers will split packs for you if buying whole packs would be uneconomical , so it 's best either to count up the numbers you need from a scale	plan	of the area to be tiled , or else to use the number per square metre figures given above . Tile designs alter with changing fashions in interior design ,  and current demand seems to be mainly for large areas of neutral or small - patterned tiles ,  perhaps interspersed with individual motif tiles on a matching background .  Plain tiles ,  often with a simple border frame ,  are also popular ,  as are tiles which create a frieze effect when laid alongside one another .	None
3063	plan	1	Write to  SAW POINT Some years ago , my father built an 8in rise - and - fall tilt arbour saw bench from a set of	plans	produced by Cliff Bowers . Over the years ,  he has used it for many successful d - i - y projects .  However ,  he eventually sold it ,  and replaced it with another model .	None
3064	plan	1	Following in my father 's  footsteps ,  I would like to build myself a Cliff Bowers saw bench .  I have scoured magazines for any information on this subject ,  but so far ,  to no avail .  I would be very grateful if any of your readers could assist me in obtaining an address to write to , or better still , a copy of the	plans	. I would be pleased to reimburse any costs incurred .  KE Smith ,  Newport ,  Isle of Wight	None
3065	plan	1	REGULATIONS BUILDINGS REGS APPLICATIONS The next time you call at your local council offices to collect some forms for making a Building Regulations application , do n't be surprised if you are asked , What type of forms do you want Full	plans	or Building Notice  The reason for this is that there are now two ways of getting your council 's  blessing to proceed with the work you have in mind .  The Full Plans method is the old system that has existed for many years ,  whereby detailed plans of your proposal are submitted in duplicate ,  along with an application form .	None
3066	plan	2	The next time you call at your local council offices to collect some forms for making a Building Regulations application ,  do n't be surprised if you are asked ,  What type of forms do you want  Full plans or Building Notice   The reason for this is that there are now two ways of getting your council 's  blessing to proceed with the work you have in mind .  The Full Plans method is the old system that has existed for many years , whereby detailed	plans	of your proposal are submitted in duplicate , along with an application form . The plans are examined by the council for compliance with the Building Regulations ,  and if everything is in order you will receive an Approval Notice in due course ,  which you can then file away with your deeds .  The Building Notice procedure is a comparatively new system and does not require the submission of any detailed plans .	None
3067	plan	1	The Full Plans method is the old system that has existed for many years ,  whereby detailed plans of your proposal are submitted in duplicate ,  along with an application form .  The plans are examined by the council for compliance with the Building Regulations ,  and if everything is in order you will receive an Approval Notice in due course ,  which you can then file away with your deeds .  The Building Notice procedure is a comparatively new system and does not require the submission of any detailed	plans	. With this method a simple form  ( Notice )  is deposited with your council ,  which gives brief details of the work you want to do .  Although no detailed plans are necessary ,  you will be required to provide a location plan showing the siting of your building ,  the boundaries of the site and particulars of any drainage works .	None
3068	plan	1	The Building Notice procedure is a comparatively new system and does not require the submission of any detailed plans .  With this method a simple form  ( Notice )  is deposited with your council ,  which gives brief details of the work you want to do .  Although no detailed plans are necessary , you will be required to provide a location	plan	showing the siting of your building , the boundaries of the site and particulars of any drainage works . Once a Building Notice has been submitted and accepted by your council you can start work within 48 hours .  As there are no plans to examine ,  the council is not obliged to issue any formal letter of approval .	None
3069	plan	2	As there are no plans to examine ,  the council is not obliged to issue any formal letter of approval .  Compliance with the Building Regulations is enforced by means of site inspections during the progress of the work .  A question which is often asked is , Are there any risks involved in using the quicker procedure of submitting a Building Notice rather than depositing full	plans	 The answer is yes ,  although the risk may only be minimal in the case of minor projects associated with dwelling houses .  Unlike the Full Plans method ,  the use of the Building Notice procedure does not entitle you to any documentary proof from your council that your proposal is satisfactory ,  or that the work will be accepted by the Buildings Control Officer who is required to inspect the work as it proceeds .	None
3070	plan	2	Medically ,  it 's  impossible for someone who has lost their sight due to glaucoma to get it back .  Incredible as this story is ,  it presents problems for Pete ,  the well - known and loved retriever cross .  Andrew and Wendy	plan	to work with drug addicts in Hong Kong and they will soon embark on a two - month trial period . In their absence Pete will be looked after by the Bible College 's  bursar and husband in Malton .  Indeed ,  if things work out ,  this may be Pete 's  future .	None
3071	plan	2	This young man is also very mental .  His being is riddled with theory and hypothesis .  He has a	plan	. Rather ,  he has a plan of a plan :  the plan being to murder an old money - lender ,  while the plan of that plan is to embark here and now ,  out of doors ,  in the glare and summer stench of Petersburg ,  upon a rehearsal of the murder .  The question of motive hangs over these first pages ,  and over the whole novel .	None
3072	plan	2	His being is riddled with theory and hypothesis .  He has a plan .  Rather , he has a	plan	is to embark here and now , out of doors , in the glare and summer stench of Petersburg , upon a rehearsal of the murder . The question of motive hangs over these first pages ,  and over the whole novel .  Dostoevsky 's  letter to Katkov asserting that crimes like Raskolnikov 's  can be found in the newspapers also discusses motive .	None
3073	plan	2	Everybody in our town feels indignant about the insult to the respected old gentleman ,  and a proposal gets off the ground  to give a subscription dinner in his honour ;  but finally we think better of it ,  perhaps realizing at last that a man had ,  after all ,  been pulled by the nose ,  so there really was n't any cause for a celebration .  Social unsteadiness  (  shatost )   ,  as Shatov says .  What has bitten us , the transpersonal Gadarene motif of The Possessed , manifests itself through the dotty	plan	for a dinner just as eloquently as through the murder in the park . It 's  a mistake to have a narrowly political view of the novel ,  as it is to regard its comedy as somehow decorative .  The lightness of its light relief is shatost  too .	None
3074	plan	2	UPDATE EC announces 420m for RD  but is it enough   Research grants worth 420million have been announced by the EC , revealing its	plans	for the third set of Esprit projects . But it may not be enough according to some industry commentators .  US - based companies will play a major role for the first time ,  but the Japanese are not expected to be heavily involved .	None
3075	plan	1	They allow a drawing to consist of several layers ,  equivalent to overlaid transparent sheets ,  each containing a different aspect of the drawing .  For instance ,  an architect may want an office floor plan with walls ,  furniture ,  plumbing ,  electrical wiring ,  and air conditioning all shown on different layers .  The	plan	can then be produced in different versions showing different aspects of the overall design . All such detail goes into the drawing description of file .  The result can be a very long document in a complicated coding scheme ,  but it forms a powerful description of design information without any compromise made in accuracy .	None
3076	plan	2	At the core of the problems in the development of the Taurus system is the rapidly changing character of financial markets and their structure .  When original objectives were set out in the early 1980s for improving services and reducing costs at the exchange through cutting down on the amount of paperwork ,  more detailed efforts were made to put the objectives into action .  These were overtaken by the Government 's	plans	to deregulate the British securities market , announced in 1983 , which were to lead to Big Bang . There were then more pressing priorities .  But since 1987 there has been added impetus to the development of the Taurus programme ,  triggered largely by the post - Big Bang boom in share dealing and the subsequent crash in 1987 .	None
3077	plan	2	BIIBA ,  as the trade association attempting to represent most middlemen ,  is equally unhappy that Fimbra is attempting to bring in a centralised insurance scheme ,  as most of BIIBA 's  members have their own professional indemnity insurance cover .  A centralised scheme would disrupt existing relationships between BIIBA members and their insurers ,  and lose them valuable financial advantages such as a no claims bonus .  BIIBA wanted a stay of execution on Fimbra 's	plans	and thought that it had gained such a deal when its chairman , David Palmer , met Fimbra chairman Lord Elton . In those discussions BIIBA claims that it was agreed that its members would be allowed to renew their existing policies up to 31 October 1990 .  A misunderstanding then seems to have occurred with Fimbra writing to its members last week saying that its scheme had not been altered in any way and that members could not renew existing policies if the renewal date was after 1990 .	None
3078	plan	2	The Eurobond market is on course for a record year after registering a volume of 165bn for the first nine months according to Euromoney Bondware .  At this rate 1989 volume should comfortably surpass 1986 's  record figure of 179bn ,  and may yet reach the magic 200bn .  40 % of shareholders approve Ferranti demerger	plan	By MARY FAGAN ,  Technology Correspondent MERCHANT bankers proposing a demerger of Ferranti International into two separate businesses have received the initial approval of 40 per cent of the company 's  shareholders .	None
3079	plan	2	By MARY FAGAN ,  Technology Correspondent MERCHANT bankers proposing a demerger of Ferranti International into two separate businesses have received the initial approval of 40 per cent of the company 's  shareholders .  Hill Samuel said yesterday that the	plan	to put Ferranti 's naval and avionics businesses into a separate company and to merge it with another UK defence company , thought to be Thorn EMI , is to be investigated further . Christopher Baker of Hill Samuel said the plan was presented in writing to the Ferranti board on Friday .  Sir Derek Alun - Jones ,  Ferranti 's  chairman ,  announced on Friday that the beleaguered company would have to write off 185m .	None
3080	plan	2	MERCHANT bankers proposing a demerger of Ferranti International into two separate businesses have received the initial approval of 40 per cent of the company 's  shareholders .  Hill Samuel said yesterday that the plan to put Ferranti 's  naval and avionics businesses into a separate company and to merge it with another UK defence company ,  thought to be Thorn EMI ,  is to be investigated further .  Christopher Baker of Hill Samuel said the	plan	was presented in writing to the Ferranti board on Friday . Sir Derek Alun - Jones ,  Ferranti 's  chairman ,  announced on Friday that the beleaguered company would have to write off 185m .  Ferranti is now convinced that it was the victim of fraud perpetrated by International Signal and Control which it took over two years ago.	None
3081	plan	2	Ferranti then hopes to decide on a course of action and in particular on how to restructure its capital base .  It has already undertaken to sell off 100m worth of businesses and to raise 150m through a rights issue or by attracting a suitor .  Sir Derek said last night that he had glanced at the Hill Samuel	plan	and was interested to see how it works out . But he stressed :  It 's  only an idea ,  not a proposal ,  and it needs a lot more work .  The Hill Samuel plan envisages splitting off the UK naval and avionics businesses and giving shareholders one share in the new company for every share they hold in the existing organisation .	None
3082	plan	2	By JOHN MOORE ,  Assistant City Editor DAVID ANDERSON ,  chairman of Australian Mutual Provident ,  Australia 's  biggest life insurer ,  and Einion Holland ,  chairman of Pearl Group ,  the British life insurance company ,  are meeting over the next few days amid speculation that the Australian group is poised to mount a takeover bid for Pearl worth at least 1bn .  Australian Mutual Provident executives were yesterday believed to be mounting	plans	for a takeover which could be one of the largest acquisitions made in the British life insurer sector . Any bid which has not been discussed with us will have to be considered ,  said Mr Holland ,  yesterday .  I have a long standing arrangement to meet Mr Anderson this week .	None
3083	plan	2	It was a matter first of embarking on practical ways of increasing harmony and creating a single market .  Mr Cash is convinced he knows where this is all leading .  I am not aware of any preconceived	plan	. Proposals for economic and monetary union are just another phase of the journey .  Doubtless ,  in time ,  we will consider adjusting the democratic framework to suit new circumstances .	None
3084	plan	2	But citing national welfare ,  the Supreme Court earlier voted eight to seven to uphold the ban imposed by Mrs Aquino .  Mr Laurel said :  Now that he is dead ,  that makes a lot of difference .  Details of the highly sensitive information have not been made public , but it is understood to have originated from intelligence and diplomatic sources and probably relates to	plans	by Marcos loyalists to capitalise on his return to the country . At meeting on Saturday Mrs Aquino gave aides details of this information .  The military is on alert ,  with half of its troops confined to barracks as a precaution against disturbances .	None
3085	plan	2	By PATRICIA WYNN DAVIES ,  Legal Correspondent BARRISTERS could retain much of their monopoly over advocacy in the higher courts under a subtle agenda for discussion spelled out by Lord Donaldson ,  the Master of the Rolls ,  as he opened the Bar 's  annual conference in London at the weekend .  Signalling the beginning of a lower - key campaign against the	plans	of the Lord Chancellor , Lord Mackay of Clashfern , to give increased rights of audience in the High and Crown court to solicitors , Lord Donaldson called on the Bar to put aside the trauma , the acrimony and the recriminations which followed Lord Mackay 's Green Papers and to abandon the hustings . Lord Donaldson said objectives due to be included in this autumn 's  Bill were total freedom of choice for the client ,  unless the interests of justice otherwise require .  When those concerned turn their attention to this problem ,  they may find they have to make a distinction between litigation in which there is a direct public interest in the result and that in which the public interest is limited to ensuring that an adequate system of justice is available .	None
3086	plan	2	A YEAR ago Sir Angus Fraser took over from Sir Robin Ibbs as the Prime Minister 's  efficiency adviser and part - time head of her efficiency unit .  It was a tough assignment for two reasons .  First , Sir Robin and his team had developed , and persuaded ministers to adopt , the most radical	plan	the so - called Next Steps for restructuring the Civil Service in nearly 150 years . No successor could hope for such an earth - moving tenure as that .  Secondly ,  Sir Angus was barely a year out of the Civil Service after a career which had taken him to the chairmanship of the Customs and Excise .	None
3087	plan	2	City schools face cash cuts By SIMON MIDGLEY ,  Education Reporter HARD - PRESSED inner city comprehensive schools are likely to lose thousands of pounds a year under government	plans	to devolve financial management to heads , one of the largest teachers ' unions warns today . However ,  comprehensives in relatively affluent rural and suburban areas will become richer .  A survey by the National Association of Schoolmasters/Union of Women Teachers reveals that under the new financing formula nearly 60 per cent of secondary schools will be less well funded and about 40 per cent better resourced .	None
3088	plan	2	The Labour Party Conference :  Policy review throws a spanner in the Whitehall machinery By COLIN HUGHES ,  Political Correspondent AN INCOMING Labour government would turn large areas of Whitehall upside down but the party 's policy review barely considers the implications of its	plans	for restructuring government departments . Scattered through the policy review are proposals to :  Drastically alter the status and organisation of the Department of Trade and Industry ;  Create two departments  a Department of Consumer Affairs ,  and a Department for Legal Administration ;  Create a Department of Environmental Protection within the existing Department of the Environment ;  Set up a plethora of new commissions and executive agencies ;  Set up a Women 's  Ministry .  Those are only the most overt changes advocated in the review papers .	None
3089	plan	2	A new Minister of Environmental Protection would operate inside the DoE .  That could work  though it is easy to imagine conflicts of interest with the housing and planning functions of the department .  More problematic will be Labour 's	plan	for the Ministry of Agriculture , Fisheries and Food . The priority of MAFF must become food ,  not farming ,  the policy review says .  Its main concerns would become food and the people who consume it ,  not farming and those who produce it .	None
3090	plan	2	Britain is lagging behind .  No telecottages have been established ,  but there are several initiatives in the offing .  The most advanced is a	plan	for five in the north of Scotland which will be funded by the Highlands and Islands Development Board and British Telecom . Colin Pavey of British Telecom hopes that they will be running by the end of the year .  Two would be business - orientated and three would be community - orientated and located in schools .	None
3091	plan	2	Four of the absentees suffered the squirming discomfort of being among the Welsh squad .  It 's  not that I do n't want to say anything but I just do n't know what to say ,  John Ryan ,  the Welsh coach ,  sighed .  His	plans	in ruins , he is now reduced , Micawber - like , to hoping something will turn up before his players face the All Blacks in five short weeks . At Bridgend he looked in despair ,  and he almost admitted as much :  I hope we can pull it together but sometimes I have my doubts .  Nicholas was sympathetic :  He is only as good as the players we give him.	None
3092	plan	2	That 's  one of the reasons why we want to play the best sides in Europe .  Having dispatched the pride of Romania ,  Steaua Bucharest ,  and the cream of Wales ,  Neath ,  Toulon are next on the Bath hit - list .  To succeed again they will have to improve their fitness and concentration , the only flaws in an otherwise faultless game -	plan	. Having raced into a 14 - point interval lead ,  thanks to two tries from Tony Swift ,  another from Richard Lee and a Jonathan Callard conversion ,  they nearly allowed themselves to be knocked out of their stride by Neath 's  bludgeoning approach .  Tries by Allan Bateman and Colin Laity brought the home team back into the hunt and set up a stirring finale to the heavyweight contest .	None
3093	plan	3	It was as well for Yorkshire that John Howe and John Dixon were unable to assert any aerial authority for ,  early in the first half ,  John Orwin collided with the newcomer Steve Harris ,  suffered a neck injury and ,  though he stayed on ,  was a virtual passenger .  He will miss tomorrow 's  encounter with Cheshire .  It meant that Yorkshire , if not previously committed to open	plan	, had no choice than to adopt one . This suited Peter Buckton and Simon Tipping admirably ;  they made the best possible use of the loose ball ,  punching holes through the Durham defence so that ,  as the final quarter was reached ,  Yorkshire led 25 - 6 .  Powerless to halt the irresistible Simon Irving and Paul Johnson ,  Howe led a spirited fightback with a try ,  to which Dave Cooke  the best of the title holders '  backs  added another ,  but Johnson later confirmed Yorkshire 's  legitimate hopes of being northern group winners with a third score from the backs .	None
3094	plan	2	Technology :  Problem of dividing up radio frequencies By MARY FAGAN THE GOVERNMENT faces controversy over	plans	to sell off the spectrum of radio frequencies . From a commercial point of view ,  there are not enough to go round .  More television and radio ,  telephones that go everywhere with you ,  and in particular the defence of the nation ,  all take a toll on the frequency spectrum .	None
3095	plan	2	Roughly 40 per cent of the consideration will come from borrowings and the remaining 60 per cent from existing resources .  Evidently ,  the stock market believes that matters will not rest there and Pearl 's  share price raced up 87p to 639p .  AMP has made its play for Pearl as part of long - term expansion	plans	. The group has dominant market share down - under ,  taking about a third of Australia 's  life insurance business ,  and needs to look beyond its local market for opportunities .  The Australians produced an impressive array of statistics to explain why the Pearl was underperforming and how it was losing market share .	None
3096	plan	2	Mr Holland was due to meet AMP 's  chairman ,  David Anderson ,  today in a meeting which had been planned since June. Because of the takeover moves the meeting was cancelled .  We are better served as an independent company getting on with our own	plans	without the involvement of any Australian freebooters , said Mr Holland . In its takeover deal Australian Mutual Provident is offering 605p in cash for each share investors hold in the Pearl .  Instead of accepting the cash deal Pearl shareholders can sell their shares in return for AMP 's  loan notes .	None
3097	plan	2	AMP has had a business in the UK since 1908 .  In March this year it increased its presence in the UK with the acquisition of London Life ,  the British mutual insurer ,  which attracted a measure of opposition from the British group 's  policyholders .  AMP argues that its proposed acquisition of Pearl represents a significant step in its	plans	to become a major force in international life insurance markets . The Australian group said that Pearl 's  policyholders will benefit from the deal through its capacity to bring new products and marketing skills and expertise in administration ,  computing and product development .  If successful in acquiring the British group it intends to operate Pearl as a separate entity with its own sales force .	None
3098	plan	2	It is an accepted practice in dire situations such as this that the board is replaced or supplemented by a new board charged with the function of restoring the fortunes of the company and the confidence of customers ,  the letter says .  You may care to consider whether this is not a practice to be followed in the case of Ferranti .  The Ferranti family 's demands came to light as a result of an approach by representatives of Hill Samuel and Murray Johnstone , who are canvassing support among shareholders for a	plan	to make Ferranti hive off its core UK defence interests and merge them with the defence activities of Thorn EMI . Trustees of Ferranti family shareholdings in the company wrote back saying there was an urgent need to reinforce the board so that proposals and the inevitable approaches that the company would receive could be reviewed by a strengthened board .  The statements that have been made by the company have made no reference to board changes ,  the letter said .	None
3099	plan	2	By C J FOX FOR A gang conspiring to conquer Europe ,  the Nazis were capable of conduct weirdly out of character .  There they were in 1934 hatching	plans	for invading Russia but allowing one of their army chiefs a typical monocled , duel - scarred , square - headed general of the High Command to reveal the lot to an RAF veteran over lunch at a plush Berlin restaurant . The astonished Briton ,  who recounts the event in this new autobiography ,  also recalls how his Nazi host remarked to him after the general had finished spouting :  I 'm sure it 's  not necessary to ask you not to pass any information on to the Communists .  Even the most myopic Teuton must have been able to see that the politely inquisitive Englishman being entrusted with these confidences had to be an Intelligence man.	None
3100	plan	2	While companies with factories in China show few signs of pulling out in a hurry ,  some have lost enthusiasm for further expansion .  A survey conducted by the Hong Kong General Chamber of Commerce showed that 55 per cent of companies had postponed further investment decisions ,  while another 36 per cent were still debating what to do .  For example , Tomei Industrial ( Holdings ) , an electronics company with 95 per cent of its production in China , accelerated expansion	plans	in Malaysia and Thailand , and hopes to cut China - based output to about 50 per cent of total production . Another company ,  Gold Peak Industries  ( Holdings )  ,  which makes car audio equipment ,  is also trying to hedge future risks by setting up new factories elsewhere .  In both cases ,  the companies were worried less about producing the goods than selling them .	None
3101	plan	2	And ,  according to Mr Abbell ,  it is common for US attorneys to use their experience in government once they move to private practice .  Yet at the same time as he was representing members of the Cali cartel ,  Mr Abbell was on Capitol Hill lobbying for changes in the international treaty on extradition which would favour the defendants in such cases .  Last month , at the height of terrorist violence in Colombia , he also floated a compromise	plan	between the US and the cartel leaders , under which the drug lords would stand trial in the US , but return to Colombia to serve their sentences . State Department officials variously described that idea as surreal and wacky last week ,  rejecting out of hand any negotiations with the cartel .  The question that has to be put is ,  do we have a cartel lobbyist in Washington   said Jack Blum ,  a former chief investigator for the Senate Foreign Relations sub - committee on terrorism and drugs .	None
3102	plan	2	A vigorous and sociable man ,  he attracted loyalty and friendship .  He was a man with whom ,  often far into the night ,  I have had the most challenging and memorable scientific discussions of my life .  He disliked long - term	plans	. He was a scientific adventurer ,  for whom every discovery revealed immediate new possibilities ;  and he saw no end to his work .  Obituary :  Professor Roger Howell	None
3103	plan	2	By HELEN HAGUE MIDLAND BANK launches its first nursery today in Sheffield ,  spearheading a national drive to retain and recruit staff as the jobs market tightens ,  writes Helen Hague .  Up to 300 more are planned over the next four years , under a	plan	to help parents on the bank 's payroll . Midland ,  whose staff is 56 per cent female ,  is the first major clearing bank to start a nursery programme :  others are expected to follow in the drive to woo mothers back to work .  The Sheffield nursery ,  costing 35 a week for each child ,  has spaces for 46 children aged between six months and five years .	None
3104	plan	1	A man has been accused of murdering his wife  10 years after her body was found in the Grand Union Canal at Berkhamsted ,  Hertfordshire .  David Lockley ,  43 ,  of Sussex Road ,  Lowestoft ,  Suffolk ,  who changed his name by deed poll from John Byatt ,  was remanded in custody until Friday when he appeared before Hemel Hempstead magistrates charged with killing Mary Angela Byatt in August 1979 .  Broadlands store	plan	is rejected By HELEN HAGUE A plan to build a superstore and garden centre at Broadlands in Hampshire ,  the former home of the late Lord Mountbatten ,  has been rejected by Chris Patten ,  the Environment Secretary ,  overturning a decision of the inquiry inspector .	None
3105	plan	2	We want it abandoned .  In the vote on the NUM motion three factors helped to tip the balance in favour of the Labour leadership :  the NUM lacked the support it commanded last month at Blackpool from Nalgo ,  the local government officers '  union ,  since the latter is not affiliated to the party ;  the pro - nuclear EETPU ,  absent from Blackpool since its expulsion from the TUC ,  cast its votes in favour of the leadership 's  stance ;  and Ucatt ,  the construction union ,  previously in favour of the 15 - year deadline ,  has recently withdrawn its opposition to the policy review plan .  The Labour Party Conference : Gould tells of economic	plans	By JUDY JONES BRITAIN'S projected 20bn trade deficit for this year is the market 's  definitive judgement on a decade of Tory government ,  Bryan Gould ,  Labour 's  trade and industry spokesman told the conference yesterday ,  writes Judy Jones .	None
3106	plan	2	He appealed for leniency on the grounds that nothing had been touched .  He said Shooter ,  who admitted the blackmail plot at an earlier hearing ,  was an author of several works of fiction .  In one unpublished crime novel , the extortion	plan	was mentioned , he added . In a statement read to the court ,  Shooter described his crime as a cry for help from someone who could no longer handle the pressures of life .  Lord Allanbridge said he took into account the stress Shooter was under at the time .	None
3107	plan	2	A sea valve had been left open on the tanker as she discharged her cargo at Esso 's  Fawley Refinery on Sunday .  The tanker had earlier been involved in a collision in Spain ,  but the refinery manager ,  Reg Clay ,  said there was no underwater damage that could have contributed to the incident .  Refinery staff , who had earlier feared that more oil had been lost , launched contingency	plans	and the nearby Oil Spill Service Centre was placed on alert . Booms were used to contain the oil ,  and tugs sprayed hundreds of gallons of chemical dispersant on the oil ,  which had initially formed a 100ft slick .  Skimming operations recovered about 1,000 gallons .	None
3108	plan	2	Switching to another bit of spectrum means new radios and transmitters have to be developed and installed .  A draft consultative document approved by Lord Young of Graffham will go before his successor as secretary of state ,  Nicholas Ridley .  If he gives the go - ahead , the auction	plan	would be submitted to industry and other users for comment before any necessary legislation was considered . Good diet curbs cancer risk By LIZ HUNT ,  Medical Correspondent	None
3109	plan	2	Football :  Robson 's  cure eases Polish problem By PATRICK BARCLAY ,  Football Correspondent FOR Captain Marvel read Captain Miracle : Bryan Robson , whom England had sadly written out of their	plans	for the World Cup qualifying match against Poland a week tomorrow , may be fit to play in Chorzow after all . The England and Manchester United captain was named yesterday in his club squad for the Littlewoods Cup second round ,  second leg against Portsmouth at Old Trafford tonight ,  a hairline fracture of the leg having healed with remarkable speed .  Bobby Robson ,  the England manager ,  who had spent the weekend pondering the merits of possible deputies for his club colleague Neil Webb ,  a long - term casualty ,  expressed surprise and delight at the news that England midfield disruption may be kept to a minimum .	None
3110	plan	2	All have a right to see the new architecture planned for their town .  In Birmingham ,  local residents are struggling to stop ,  or at least change the nature of the giant new retail redevelopment ,  designed by Chapman Taylor  Partners for the developers London  Edinburgh Trust ,  which is planned to replace the infamous early Sixties Bull Ring .  In Leeds , local councillors have been sheepish about releasing	plans	to local people for what might just prove to be one of the most inspired and humane post - war city centre redevelopments masterminded by the architects Terry Farrell and Rob Krier for the Dutch developer MAB . The more people get used to prodding ,  weighing and evaluating new planning proposals ,  the less likely it is that the Hammersmith effect will spread further .  Architecture :  The eagle is landing in west London :  Swedish architect Ralph Erskine has designed an office block in which Dan Dare would feel at home ,  should he wish to work in Hammersmith	None
3111	plan	2	The upper floors give on to stepped and landscaped terraces ,  some internal ,  some external protected by the umbrella roof .  Equally significant is the fact that the developers are providing a two - storey building alongside for use by the London Borough of Hammersmith and Fulham .  The borough	plans	to house its archives in this lilla huset ( Swedish for little house ) , together with an urban study centre for local schools and a business studies centre for the borough 's training programme . Erskine 's  office will be faced in bronze between tinted glass ,  stand on a highly textured brick base in a sea of foliage and be topped by a copper roof .  Given its setting ,  the building is almost inevitably a little like a spaceship settling on the dangerous surface of an alien planet .	None
3112	plan	2	It was suggested Goldsmith interests already had two per cent and were planning to build a significant shareholding to encourage the Grand Met board to consider a breakup .  The stock market theory is that the Goldsmith contingent needs a new challenge now its bid for BAT Industries has effectively evaporated .  The Goldsmith	plan	to break up BAT has been overtaken by BAT 's decision to do the job itself . Sir James was first detected on the Grandmet share register earlier this year .  But at that time he was fully occupied with BAT .	None
3113	plan	2	Mr Dromgoole said this would flatten ,  if not drop in the new year ,  as the group reins back its activities to minimise the amount of levy paid to the Government .  HTV 's  objective is to have half its revenues coming from other than advertising sales .  So far non - advertising revenue stands at 38 per cent of turnover and around 30 per cent of profits , though HTV does not have	plans	to make any large acquisitions , such as the purchase of CCA Galleries last year . CCA was in these figures for just three months and fine art contributed 849,000 of profits ,  up from 156,000 .  HTV is also redeveloping a 21 acre parcel of land close to its studios at Culverhouse Cross which could realise more than 5m of profit .	None
